iso,id_centro,nombre_centro,geocoded_lat,geocoded_lon,geocode_source,geocode_precision,arcgis_score,geocode_query,geocode_distance_km,target_type,original_lat,original_lon,geocoded_in_adm1,geocoded_in_adm2,geo_adm1_check,geo_adm2_check,original_in_adm1,original_in_adm2,orig_adm1_check,orig_adm2_check,acceptance
COL,225168000041,ESCUELA RURAL LA CAROLINA,4.9252831,-73.942495,arcgis,uncertain,80.24,"VDA NUQUIA FINC SECTOR LA CAROLINA, Chaguaní, Cundinamarca, Colombia",437.36760961889706,compare,8.13307,-76.23391,Cundinamarca,Sopó,MATCH,MISMATCH,Córdoba,Valencia,MISMATCH,MISMATCH,FLAG
COL,225168000075,ESCUELA RURAL BRAMADEROS,4.954026089928,-74.631699039912,arcgis,uncertain,87.32,"VDA BRAMADEROS, Chaguaní, Cundinamarca, Colombia",3.624333762245188,compare,4.98429,-74.61955,Cundinamarca,Chaguaní,MATCH,MATCH,Cundinamarca,Chaguaní,MATCH,MATCH,FLAG
COL,225168000245,SEDE RURAL LA ESPERANZA,4.954026089928,-74.631699039912,arcgis,uncertain,80.0,"VDA PEDREGAL FINC SECTOR LA ESPERANZA, Chaguaní, Cundinamarca, Colombia",3.624333762245188,compare,4.98429,-74.61955,Cundinamarca,Chaguaní,MATCH,MATCH,Cundinamarca,Chaguaní,MATCH,MATCH,FLAG
COL,225785000139,COLEGIO BASICO PALOVERDE,4.8998044,-74.0833143,arcgis,street,95.76,"VDA PALOVERDE, Tabio, Cundinamarca, Colombia",135.5844454169396,compare,5.77222,-74.9389,Cundinamarca,Tabio,MATCH,MATCH,Antioquia,Sonsón,MISMATCH,MISMATCH,FLAG
COL,285010001051,SEDE EL CERRITO,5.126517908283,-72.548712626547,arcgis,uncertain,80.91,"VDA CERRITO FINC CERRITO, Aguazul, Casanare, Colombia",15.784243573831711,compare,5.025555556,-72.64888889,Casanare,Aguazul,MATCH,MATCH,Casanare,Aguazul,MATCH,MATCH,FLAG
COL,285125000058,INSTITUCIÓN EDUCATIVA HORACIO PERDOMO,5.89391,-71.78699,arcgis,uncertain,88.05,"CAS SAN JOSE DEL ARIPORO, Hato Corozal, Casanare, Colombia",151.01486152420912,compare,6.233888889,-70.46472222,Casanare,Hato Corozal,MATCH,MATCH,Casanare,Hato Corozal,MATCH,MATCH,FLAG
COL,285125000279,INSTITUCIÓN EDUCATIVA CARLOS LLERAS RESTREPO,6.01472,-71.67833,arcgis,street,95.71,"VDA SANTA BARBARA, Hato Corozal, Casanare, Colombia",22.551202696825317,compare,5.895556,-71.513333,Casanare,Hato Corozal,MATCH,MATCH,Casanare,Hato Corozal,MATCH,MATCH,KEEP_ORIGINAL
COL,285125000414,DIVINO NIÑO,5.93051,-71.84142,arcgis,street,96.92,"CAS SANTA RITA, Hato Corozal, Casanare, Colombia",5.068438501830548,compare,5.9175,-71.7975,Casanare,Hato Corozal,MATCH,MATCH,Casanare,Hato Corozal,MATCH,MATCH,KEEP_ORIGINAL
COL,285125000457,SEDE LAS PALMAS,5.97556,-71.89194,arcgis,street,95.38,"VDA LAS PALMAS, Hato Corozal, Casanare, Colombia",13.854099746331887,compare,5.975833333,-71.76666667,Casanare,Hato Corozal,MATCH,MATCH,Casanare,Hato Corozal,MATCH,MATCH,KEEP_ORIGINAL
COL,285125000490,SEDE EL SUNI,6.21663,-71.43328,arcgis,street,96.11,"VDA EL SUNI, Hato Corozal, Casanare, Colombia",2.1053026978651737,compare,6.221944,-71.415,Casanare,Hato Corozal,MATCH,MATCH,Casanare,Hato Corozal,MATCH,MATCH,KEEP_ORIGINAL
COL,285125000546,NUESTRA SEÑORA DEL CARMEN,5.97806,-71.73444,arcgis,street,95.0,"VDA BERLIN, Hato Corozal, Casanare, Colombia",10.178101212187762,compare,6.031111,-71.809444,Casanare,Hato Corozal,MATCH,MATCH,Casanare,Hato Corozal,MATCH,MATCH,KEEP_ORIGINAL
COL,286001001893,ESCUELA RURAL MIXTA SAN JOSE DE INGEOMINAS,0.74291,-76.43588,arcgis,uncertain,83.91,"VDA SAN JOSE DEINGEMINAS, Mocoa, Putumayo, Colombia",58.89006574915792,compare,1.220278,-76.665278,Putumayo,Puerto Caicedo,MATCH,MISMATCH,Putumayo,Mocoa,MATCH,MATCH,FLAG
COL,286001001907,ESCUELA RURAL MIXTA MEDIO CAIMAN,0.971466,-76.3746268,arcgis,uncertain,86.67,"VDA MEDIO CAIMAN, Puerto Guzmán, Putumayo, Colombia",100.36452773366625,compare,0.7525,-75.49889,Putumayo,Puerto Guzmán,MATCH,MATCH,Putumayo,Puerto Guzmán,MATCH,MATCH,FLAG
COL,286001002091,ESCUELA RURAL MIXTA EL TABLON,0.971466,-76.3746268,arcgis,uncertain,84.89,"VDA VEREDA EL TABLÒN, Puerto Guzmán, Putumayo, Colombia",47.80905111239349,compare,1.025833,-75.948056,Putumayo,Puerto Guzmán,MATCH,MATCH,Putumayo,Puerto Guzmán,MATCH,MATCH,FLAG
COL,286001002326,ESPACIOS DE FORMACIÓN BILINGUE INTERCULTURAL NASA SANTA ROSA,0.971466,-76.3746268,arcgis,uncertain,82.86,"COM RESGUARDO AGUADITAS, Puerto Guzmán, Putumayo, Colombia",7.890581987835464,compare,0.908333,-76.342222,Putumayo,Puerto Guzmán,MATCH,MATCH,Putumayo,Puerto Guzmán,MATCH,MATCH,FLAG
COL,285230001051,ESCUELA BRISAS DE MAREMARE,4.63782,-71.64521,arcgis,centroid,90.71,"VDA BRISAS DEL MAREMARE, Orocué, Casanare, Colombia",59.94677321141072,compare,5.119166667,-71.88888889,Casanare,Orocué,MATCH,MATCH,Casanare,Orocué,MATCH,MATCH,KEEP_ORIGINAL
COL,285230001060,ESCUELA MINUTO DE DIOS,6.01029,-71.83608,arcgis,uncertain,87.35,"VDA CLAVELES, Orocué, Casanare, Colombia",99.2605971287254,compare,5.119166667,-71.88888889,Casanare,Hato Corozal,MATCH,MISMATCH,Casanare,Orocué,MATCH,MATCH,FLAG
COL,285250000507,CENTRO EDUCATIVO RAFAEL NUÑEZ,5.83889,-71.57139,arcgis,street,95.5,"VDA CAÑADOTES, Paz de Ariporo, Casanare, Colombia",40.419580792073035,compare,5.934722222,-71.21888889,Casanare,Paz de Ariporo,MATCH,MATCH,Casanare,Paz de Ariporo,MATCH,MATCH,KEEP_ORIGINAL
COL,285250000540,LA MADRILENA,5.82012,-71.7203,arcgis,street,96.92,"VDA GAVIOTAS, Paz de Ariporo, Casanare, Colombia",11.190257371931377,compare,5.874722,-71.805278,Casanare,Paz de Ariporo,MATCH,MATCH,Casanare,Paz de Ariporo,MATCH,MATCH,KEEP_ORIGINAL
COL,285250000604,CENTRO EDUCATIVO VARSOVIA,5.70002,-70.96662,arcgis,uncertain,85.96,"VDA LA ESCUELA KM 260 VÍA LA HERMOSA, Paz de Ariporo, Casanare, Colombia",38.2081749773171,compare,5.934722222,-71.21888889,Casanare,Paz de Ariporo,MATCH,MATCH,Casanare,Paz de Ariporo,MATCH,MATCH,FLAG
COL,285250000612,INSTITUTO EDUCATIVO LA ROSITA,5.85694,-70.60417,arcgis,street,95.81,"VDA LOS CAMORUCOS, Paz de Ariporo, Casanare, Colombia",68.57044804953094,compare,5.934722,-71.219167,Casanare,Paz de Ariporo,MATCH,MATCH,Casanare,Paz de Ariporo,MATCH,MATCH,KEEP_ORIGINAL
COL,286568000111,ESCUELA RURAL MIXTA EL PORTAL,0.49765,-76.49768,arcgis,uncertain,88.11,"VDA EL PORTAL, Puerto Asís, Putumayo, Colombia",22.453584572480548,compare,0.472895,-76.297266,Putumayo,Puerto Asís,MATCH,MATCH,Putumayo,Puerto Asís,MATCH,MATCH,FLAG
COL,266001002228,CENTRO EDUCATIVO TREINTA DE AGOSTO,4.812216,-75.6920466,arcgis,uncertain,80.0,"VDA GALICIA ALTA FINC GALICIA ALTA FI CRA 15 N 141 60, Pereira, Risaralda, Colombia",16.553363871657332,compare,4.8024,-75.841115,Risaralda,Pereira,MATCH,MATCH,Risaralda,Pereira,MATCH,MATCH,FLAG
COL,266001003445,CENTRO EDUCATIVO MINA DEL SOCORRO,4.8581716,-75.7329237,arcgis,uncertain,86.15,"VDA MINAS DEL SOCORRO COMBIA ALTA, Pereira, Risaralda, Colombia",8.794905530269382,compare,4.781667,-75.712778,Risaralda,Pereira,MATCH,MATCH,Risaralda,Pereira,MATCH,MATCH,FLAG
COL,268689000226,ESCUELA RURAL KILOMETRO 32,6.894024618359,-73.539053221109,arcgis,uncertain,88.8,"VDA KILOMETRO 32, San Vicente de Chucurí, Santander, Colombia",0.7589703551558394,compare,6.89194,-73.5456,Santander,San Vicente de Chucurí,MATCH,MATCH,Santander,San Vicente de Chucurí,MATCH,MATCH,FLAG
COL,268689000307,ESCUELA RURAL LOS COLORADOS,6.78861,-73.71775,arcgis,uncertain,83.04,"VDA LOS COLORADOS LT ESCUELA RURAL LOS COLORADOS, San Vicente de Chucurí, Santander, Colombia",4.747950442498647,compare,6.831111111,-73.71361111,Santander,San Vicente de Chucurí,MATCH,MATCH,Santander,San Vicente de Chucurí,MATCH,MATCH,FLAG
COL,268689000404,ESCUELA RURAL EL TRIANON,6.894024618359,-73.539053221109,arcgis,centroid,90.0,"VDA EL GUADUAL, San Vicente de Chucurí, Santander, Colombia",0.7589703551558394,compare,6.89194,-73.5456,Santander,San Vicente de Chucurí,MATCH,MATCH,Santander,San Vicente de Chucurí,MATCH,MATCH,KEEP_ORIGINAL
COL,268689000471,CENTRO EDUCATIVO KM 11,6.96696,-73.61389,arcgis,uncertain,89.92,"VDA KILOMETRO ONCE, San Vicente de Chucurí, Santander, Colombia",9.948660429288012,compare,7.03444,-73.5547,Santander,San Vicente de Chucurí,MATCH,MATCH,Santander,San Vicente de Chucurí,MATCH,MATCH,FLAG
COL,266456000829,CENTRO EDUCATIVO BACHILLERATO EN BIENESTAR RURAL MISTRATO,5.29592,-75.88317,arcgis,street,97.71,"CP MISTRATO, Mistrató, Risaralda, Colombia",17.07237184955557,compare,5.420278,-75.973611,Risaralda,Mistrató,MATCH,MATCH,Risaralda,Mistrató,MATCH,MATCH,KEEP_ORIGINAL
COL,266456800009,LLANO ALTO,5.414277090305,-75.960079526836,arcgis,uncertain,87.03,"VDA LLANO ALTO, Mistrató, Risaralda, Colombia",0.0,compare,5.414277090305,-75.960079526836,Risaralda,Mistrató,MATCH,MATCH,Risaralda,Mistrató,MATCH,MATCH,FLAG
COL,266456800041,ALTO BONITO,5.414277090305,-75.960079526836,arcgis,uncertain,86.32,"VDA ALTO BONITO, Mistrató, Risaralda, Colombia",0.0,compare,5.414277090305,-75.960079526836,Risaralda,Mistrató,MATCH,MATCH,Risaralda,Mistrató,MATCH,MATCH,FLAG
COL,266456800050,CHATA RETORNAR EL VIVIR,5.414277090305,-75.960079526836,arcgis,uncertain,80.83,"VDA CHATA RETORNAR EL VIVIR, Mistrató, Risaralda, Colombia",17.511629884426178,compare,5.2858089,-75.8685891,Risaralda,Mistrató,MATCH,MATCH,Risaralda,Mistrató,MATCH,MATCH,FLAG
COL,266572000095,LA SELVA,5.286825659982,-76.072998882676,arcgis,uncertain,89.19,"VDA LA SELVA, Pueblo Rico, Risaralda, Colombia",13.29878612267061,compare,5.238055556,-75.96333333,Risaralda,Pueblo Rico,MATCH,MATCH,Risaralda,Pueblo Rico,MATCH,MATCH,FLAG
COL,266572000257,CENTRO EDUCATIVO SAMARIA,5.286825659982,-76.072998882676,arcgis,uncertain,89.19,"VDA SAMARIA, Pueblo Rico, Risaralda, Colombia",6.151604307616177,compare,5.268889,-76.125556,Risaralda,Pueblo Rico,MATCH,MATCH,Risaralda,Pueblo Rico,MATCH,MATCH,FLAG
COL,266572000338,CENTRO EDUCATIVO RURAL CURUMBARA,5.286825659982,-76.072998882676,arcgis,uncertain,87.69,"VDA CURUMBARA, Pueblo Rico, Risaralda, Colombia",6.151604307616177,compare,5.268889,-76.125556,Risaralda,Pueblo Rico,MATCH,MATCH,Risaralda,Pueblo Rico,MATCH,MATCH,FLAG
COL,266572000401,SEDE EDUCATIVA LA TRINIDAD,5.22608,-76.01867,arcgis,street,96.5,"VDA LA TRINIDAD, Pueblo Rico, Risaralda, Colombia",6.270589633331039,compare,5.238056,-75.963333,Risaralda,Pueblo Rico,MATCH,MATCH,Risaralda,Pueblo Rico,MATCH,MATCH,KEEP_ORIGINAL
COL,241548000065,SEDE SANTA ROSA,2.2758,-75.86448,arcgis,street,96.41,"VDA SANTA ROSA, Pital, Huila, Colombia",6.705718186228532,compare,2.218889,-75.884444,Huila,Pital,MATCH,MATCH,Huila,Pital,MATCH,MATCH,KEEP_ORIGINAL
COL,241548000146,INSTITUCIÓN EDUCATIVA NUESTRA SEÑORA DEL SOCORRO,2.31391,-75.8327,arcgis,street,96.42,"CP SOCORRO, Pital, Huila, Colombia",1.5535647878501406,compare,2.3,-75.831389,Huila,Pital,MATCH,MATCH,Huila,Pital,MATCH,MATCH,KEEP_ORIGINAL
COL,241548000227,SEDE ALTO LIBANO,2.43433,-75.8029,arcgis,uncertain,84.28,"VDA ALTO LIBANO, Pital, Huila, Colombia",18.77025261211598,compare,2.265555556,-75.80611111,Huila,Paicol,MATCH,MISMATCH,Huila,Pital,MATCH,MATCH,FLAG
COL,241548000316,SEDE PEÑA NEGRA,2.30035,-75.8036,arcgis,street,96.0,"VDA PEÑA NEGRA, Pital, Huila, Colombia",1.0673370509914426,compare,2.306666667,-75.81083333,Huila,Pital,MATCH,MATCH,Huila,Pital,MATCH,MATCH,KEEP_ORIGINAL
COL,241548000324,SEDE CHIMBAYACO,2.27863,-75.79142,arcgis,street,96.13,"VDA CHIMBAYACO, Pital, Huila, Colombia",1.0219644145387554,compare,2.278611,-75.782222,Huila,Pital,MATCH,MATCH,Huila,Pital,MATCH,MATCH,KEEP_ORIGINAL
COL,241548000375,MESITAS,2.75351,-75.24427,arcgis,uncertain,86.71,"VDA MESITAS, Tarqui, Huila, Colombia",88.1065965989362,compare,2.229166667,-75.83888889,Huila,Rivera,MATCH,MISMATCH,Huila,Pital,MATCH,MISMATCH,FLAG
COL,241548000413,SEDE LA INDEPENDENCIA,2.259491831333,-75.830168543677,arcgis,uncertain,81.18,"VDA INDEPENDENCIA, Pital, Huila, Colombia",4.506343136013842,compare,2.3,-75.83138889,Huila,Pital,MATCH,MATCH,Huila,Pital,MATCH,MATCH,FLAG
COL,241548000472,SEDE LOS ALPES,2.32983,-75.97213,arcgis,centroid,92.17,"VDA LOS ALPES, Pital, Huila, Colombia",18.10483801471388,compare,2.306666667,-75.81083333,Huila,La Plata,MATCH,MISMATCH,Huila,Pital,MATCH,MATCH,KEEP_ORIGINAL
COL,241548000502,SEDE MIRADOR,2.19589,-75.77365,arcgis,street,95.11,"VDA MIRADOR, Pital, Huila, Colombia",9.247349543710598,compare,2.278611111,-75.78222222,Huila,Pital,MATCH,MATCH,Huila,Pital,MATCH,MATCH,KEEP_ORIGINAL
COL,241548000511,SEDE ALTO SAN ISIDRO,5.9739,-73.9028,arcgis,uncertain,87.35,"VDA ALTO SAN ISIDRO, Pital, Huila, Colombia",461.10847657387984,compare,2.3,-75.83138889,Santander,Sucre,MISMATCH,MISMATCH,Huila,Pital,MATCH,MATCH,REJECT
COL,241548000529,SEDE CAMPOALEGRE,1.88772,-76.19652,arcgis,centroid,92.81,"VDA CAMPOALEGRE, Pital, Huila, Colombia",50.58318681108413,compare,2.218889,-75.884444,Huila,Isnos,MATCH,MISMATCH,Huila,Pital,MATCH,MATCH,KEEP_ORIGINAL
COL,241548000537,SEDE SAN MIGUEL,2.36893,-75.86248,arcgis,centroid,92.4,"VDA SAN MIGUEL, Pital, Huila, Colombia",13.090118826736829,compare,2.265555556,-75.80611111,Huila,La Plata,MATCH,MISMATCH,Huila,Pital,MATCH,MATCH,KEEP_ORIGINAL
COL,268770000079,ESCUELA RURAL EL CARACOL,6.11491610989,-73.36607262412,arcgis,uncertain,87.88,"VDA VUELTAS, Suaita, Santander, Colombia",,fill,,,Santander,Suaita,MATCH,MATCH,,,NO_DATA,NO_DATA,REJECT
COL,268773000118,CENTRO EDUCATIVO ARALES,5.91766,-73.79242,arcgis,uncertain,88.39,"VDA ARALES, Sucre, Santander, Colombia",23.39980004122476,compare,6.053333,-73.954167,Santander,Sucre,MATCH,MATCH,Santander,Sucre,MATCH,MATCH,FLAG
COL,308758077793,CENTRO EDUCATIVO CRISTIANO DEL PACTO,10.891070339708,-74.792242230752,arcgis,uncertain,86.15,"DG 56 A 1B 34 BR CIUDAD PARAISO, Soledad, Atlántico, Colombia",4.140508725756955,compare,10.9183927,-74.7664779,Atlántico,Soledad,MATCH,MATCH,Atlántico,Soledad,MATCH,MATCH,FLAG
COL,308758077815,CENTRO EDUCATIVO LA MISERICORDIA,10.905206981537,-74.797871920652,arcgis,street,98.41,"CL 61A 12 106 BR NUEVO MILENIO, Soledad, Atlántico, Colombia",0.005533808795803084,compare,10.90524,-74.797834,Atlántico,Soledad,MATCH,MATCH,Atlántico,Soledad,MATCH,MATCH,KEEP_ORIGINAL
COL,308758078048,COLEGIO LICEO NACIONAL,10.906408988361,-74.795844925007,arcgis,street,96.96,"KR 13 59 03 BR LA INMACULADA, Soledad, Atlántico, Colombia",0.041779317733922856,compare,10.906386,-74.795463,Atlántico,Soledad,MATCH,MATCH,Atlántico,Soledad,MATCH,MATCH,KEEP_ORIGINAL
COL,308758078111,CENTRO EDUCATIVO SAN JOSE DE SOLEDAD ANTIGUO SANJUAN BAUTISTA APOSTOL,10.922636017633,-74.80756592695,arcgis,street,96.25,"KR 15 SUR 48 63 BR LOS ROBLES, Soledad, Atlántico, Colombia",2.238562385233381,compare,10.906386,-74.795463,Atlántico,Barranquilla,MATCH,MISMATCH,Atlántico,Soledad,MATCH,MATCH,KEEP_ORIGINAL
COL,308758078366,INSTITUCIÓN EDUCATIVA DIVINA MISERICORDIA,10.897436383909,-74.784688915153,arcgis,street,95.14,"KR 4 47 37 BR PRADO SOLEDAD, Soledad, Atlántico, Colombia",1.5408599158853011,compare,10.906386,-74.795463,Atlántico,Soledad,MATCH,MATCH,Atlántico,Soledad,MATCH,MATCH,KEEP_ORIGINAL
COL,308758078447,CENTRO EDUCATIVO MUNDO DEL SABER,10.9191008,-74.765865,arcgis,uncertain,88.89,"CL 67 2 78 BR URB LA CENTRAL, Soledad, Atlántico, Colombia",2.8791099999433105,compare,10.915834,-74.792024,Atlántico,Soledad,MATCH,MATCH,Atlántico,Soledad,MATCH,MATCH,FLAG
COL,223807002456,ESCUELA NUEVA LA LUNA,9.61664,-74.93339,arcgis,uncertain,86.16,"VDA LA ESTRELLA, Tierralta, Córdoba, Colombia",,fill,0.0,0.0,Bolívar,Córdoba,MISMATCH,MISMATCH,,,NO_DATA,NO_DATA,REJECT
COL,223807002472,ESCUELA NUEVA LOS CHIMACES,7.8034308,-76.3815034,arcgis,street,96.84,"VDA LOS CHIMASES, Tierralta, Córdoba, Colombia",0.0,compare,7.8034308,-76.3815034,Córdoba,Tierralta,MATCH,MATCH,Córdoba,Tierralta,MATCH,MATCH,KEEP_ORIGINAL
COL,223807002669,ESCUELA NUEVA SEDE LAS NUBES,8.17357,-76.05921,arcgis,uncertain,87.43,"VDA LAS NUBES, Tierralta, Córdoba, Colombia",0.12900845837633915,compare,8.174729204,-76.05916142,Córdoba,Tierralta,MATCH,MATCH,Córdoba,Tierralta,MATCH,MATCH,FLAG
COL,223580000575,ESCUELA NUEVA EL PORVENIR,7.711365557739,-75.770289461019,arcgis,uncertain,89.52,"VDA MORROCOY, Puerto Libertador, Córdoba, Colombia",6.890701798132749,compare,7.770163333,-75.79004109,Córdoba,Puerto Libertador,MATCH,MATCH,Córdoba,Puerto Libertador,MATCH,MATCH,FLAG
COL,223580000656,ESCUELA NUEVA PUERTO UNIÓN,7.711365557739,-75.770289461019,arcgis,uncertain,87.56,"VDA PUERTO UNION, Puerto Libertador, Córdoba, Colombia",30.783137629787475,compare,7.92649959,-75.59442052,Córdoba,Puerto Libertador,MATCH,MATCH,Córdoba,Puerto Libertador,MATCH,MATCH,FLAG
COL,223580000681,ESCUELA NUEVA NAZARETH,7.711365557739,-75.770289461019,arcgis,uncertain,89.52,"VDA NAZAREZT, Puerto Libertador, Córdoba, Colombia",0.0,compare,7.711365557739,-75.770289461019,Córdoba,Puerto Libertador,MATCH,MATCH,Córdoba,Puerto Libertador,MATCH,MATCH,FLAG
COL,223580000931,ESCUELA NUEVA POLICARPA SALAVARRIETA,7.711365557739,-75.770289461019,arcgis,uncertain,88.84,"VDA LA LIBORIA, Puerto Libertador, Córdoba, Colombia",6.890701798132749,compare,7.770163333,-75.79004109,Córdoba,Puerto Libertador,MATCH,MATCH,Córdoba,Puerto Libertador,MATCH,MATCH,FLAG
COL,223580000958,ESCUELA NUEVA LA ESPERANZA,7.711365557739,-75.770289461019,arcgis,centroid,90.24,"VDA SAMARIA, Puerto Libertador, Córdoba, Colombia",0.0,compare,7.711365557739,-75.770289461019,Córdoba,Puerto Libertador,MATCH,MATCH,Córdoba,Puerto Libertador,MATCH,MATCH,KEEP_ORIGINAL
COL,225175000340,FUSCA PRINCIPAL,4.8430081,-74.026675,arcgis,centroid,91.3,"VDA FUSCA KM 18, Chía, Cundinamarca, Colombia",0.6772554045014428,compare,4.838005,-74.030161,Cundinamarca,Chía,MATCH,MATCH,Cundinamarca,Chía,MATCH,MATCH,KEEP_ORIGINAL
COL,225178000120,SEDE RURAL MUNAR,4.4523299,-74.0127075,arcgis,street,96.67,"VDA MUNAR, Chipaque, Cundinamarca, Colombia",42.92815724609689,compare,4.838,-74.03016,Cundinamarca,Chipaque,MATCH,MATCH,Cundinamarca,Chía,MATCH,MISMATCH,FLAG
COL,225181000211,ESCUELA RURAL LA CABAÑA,4.456,-74.72801,arcgis,centroid,91.71,"VDA LA CABAÑA, Choachí, Cundinamarca, Colombia",88.23864119352892,compare,4.838,-74.03016,Cundinamarca,Tocaima,MATCH,MISMATCH,Cundinamarca,Chía,MATCH,MISMATCH,FLAG
COL,225592000042,ESCUELA RURAL AGUAFRIA,5.0995333,-74.4671252,arcgis,street,96.27,"VDA AGUAFRIA, Quebradanegra, Cundinamarca, Colombia",102.60129109329837,compare,6.02222,-74.47446,Cundinamarca,Quebradanegra,MATCH,MATCH,Boyacá,Puerto Boyacá,MISMATCH,MISMATCH,FLAG
COL,225594000830,INSTITUCIÓN EDUCATIVA DEPARTAMENTAL TÉCNICO COMERCIAL,4.33,-73.87,arcgis,street,97.14,"CP PUENTE QUETAME, Quetame, Cundinamarca, Colombia",58.09850775911771,compare,4.71419,-74.22522,Cundinamarca,Quetame,MATCH,MATCH,Cundinamarca,Mosquera,MATCH,MISMATCH,FLAG
COL,286001002539,ESCUELA RURAL MIXTA PARAÍSO,0.971466,-76.3746268,arcgis,uncertain,88.0,"VDA EL PARAISO, Puerto Guzmán, Putumayo, Colombia",36.567253178220916,compare,0.950555556,-76.04638889,Putumayo,Puerto Guzmán,MATCH,MATCH,Putumayo,Puerto Guzmán,MATCH,MATCH,FLAG
COL,286001002580,ESCUELA RURAL MIXTA SAN JOAQUIN,1.31734,-76.58187,arcgis,street,96.47,"VDA SAN JOAQUIN, Mocoa, Putumayo, Colombia",0.4312939737621028,compare,1.321111,-76.582778,Putumayo,Mocoa,MATCH,MATCH,Putumayo,Mocoa,MATCH,MATCH,KEEP_ORIGINAL
COL,286001002610,ESCUELA RURAL MIXTA ALTO CAÑO AVENA,0.971466,-76.3746268,arcgis,uncertain,85.45,"VDA ALTO CAÑO AVENA, Puerto Guzmán, Putumayo, Colombia",48.89428467259963,compare,0.822256,-75.960949,Putumayo,Puerto Guzmán,MATCH,MATCH,Putumayo,Puerto Guzmán,MATCH,MATCH,FLAG
COL,286001002679,ESCUELA RURAL MIXTA LOS ANGELES,0.96354,-76.40798,arcgis,uncertain,82.81,"VDA LOS ANGLES MUNICIPIO DE PUERTO GUZMÁN PUTUMAYO, Puerto Guzmán, Putumayo, Colombia",58.91076213381975,compare,0.86,-75.888333,Putumayo,Puerto Guzmán,MATCH,MATCH,Putumayo,Puerto Guzmán,MATCH,MATCH,FLAG
COL,286001002768,ESCUELA RURAL MIXTA CAMPO ALEGRE,0.63399,-76.72817,arcgis,uncertain,86.46,"VDA CAMPO ALEGRES, Puerto Guzmán, Putumayo, Colombia",77.13914807812694,compare,0.962222,-76.116944,Putumayo,Orito,MATCH,MISMATCH,Putumayo,Puerto Guzmán,MATCH,MATCH,FLAG
COL,286001002814,ESCUELA RURAL MIXTA LA BRASILIA,0.971466,-76.3746268,arcgis,uncertain,88.72,"VDA BRASILIA, Puerto Guzmán, Putumayo, Colombia",29.34700316837239,compare,0.893333,-76.1225,Putumayo,Puerto Guzmán,MATCH,MATCH,Putumayo,Puerto Guzmán,MATCH,MATCH,FLAG
COL,286001002962,ESCUELA RURAL MIXTA PEÑAROL,0.971466,-76.3746268,arcgis,uncertain,88.0,"VDA EL PEÑAROL, Puerto Guzmán, Putumayo, Colombia",100.36452773366625,compare,0.7525,-75.49889,Putumayo,Puerto Guzmán,MATCH,MATCH,Putumayo,Puerto Guzmán,MATCH,MATCH,FLAG
COL,286001003004,ESPACIOS DE FORMACIÓN BILINGUE INTERCULTURAL NASA CERRO GUADUA,0.971466,-76.3746268,arcgis,uncertain,82.86,"COM CABILDO CERRO GUADUA, Puerto Guzmán, Putumayo, Colombia",13.138364772012574,compare,0.875,-76.306389,Putumayo,Puerto Guzmán,MATCH,MATCH,Putumayo,Puerto Guzmán,MATCH,MATCH,FLAG
COL,286001003039,ESCUELA RURAL MIXTA LA ARGENTINA,0.93525,-75.90624,arcgis,street,97.13,"VDA LA ARGENTINA, Puerto Guzmán, Putumayo, Colombia",8.787023449339738,compare,0.976111111,-75.97388889,Putumayo,Puerto Guzmán,MATCH,MATCH,Putumayo,Puerto Guzmán,MATCH,MATCH,KEEP_ORIGINAL
COL,286001003047,ESCUELA RURAL MIXTA LA ESPERANZA DEL YURILLA,0.75892,-75.88258,arcgis,uncertain,89.23,"VDA ESPERANZA DEL YURILLA, Puerto Guzmán, Putumayo, Colombia",14.330339775827571,compare,0.886666667,-75.86555556,Putumayo,Puerto Guzmán,MATCH,MATCH,Putumayo,Puerto Guzmán,MATCH,MATCH,FLAG
COL,286001003055,ESCUELA RURAL MIXTA LA FLORELIA,0.971466,-76.3746268,arcgis,uncertain,87.32,"VDA LA FLORELIA, Puerto Guzmán, Putumayo, Colombia",9.574213451082935,compare,0.943611,-76.456111,Putumayo,Puerto Guzmán,MATCH,MATCH,Putumayo,Puerto Guzmán,MATCH,MATCH,FLAG
COL,286001003071,ESCUELA RURAL MIXTA BAJO CAÑO AVENA,0.971466,-76.3746268,arcgis,uncertain,85.45,"VDA BAJO CAÑO AVENA, Puerto Guzmán, Putumayo, Colombia",48.89428467259963,compare,0.822256,-75.960949,Putumayo,Puerto Guzmán,MATCH,MATCH,Putumayo,Puerto Guzmán,MATCH,MATCH,FLAG
COL,286001003080,ESCUELA RURAL MIXTA AGUA AZUL,0.971466,-76.3746268,arcgis,uncertain,87.32,"VDA EL AGUA AZUL, Puerto Guzmán, Putumayo, Colombia",36.57370160507933,compare,0.923611,-76.049167,Putumayo,Puerto Guzmán,MATCH,MATCH,Putumayo,Puerto Guzmán,MATCH,MATCH,FLAG
COL,286001003098,ESCUELA RURAL MIXTA LA QUIMOREBE,0.971466,-76.3746268,arcgis,uncertain,88.0,"VDA QUIMOREBE, Puerto Guzmán, Putumayo, Colombia",81.53423703393292,compare,0.828889,-75.655278,Putumayo,Puerto Guzmán,MATCH,MATCH,Putumayo,Puerto Guzmán,MATCH,MATCH,FLAG
