ADM0_EN,ADM0_PCODE,ADM1_EN,ADM1_PCODE,ADM2_EN,ADM2_PCODE,POVERTY_RATE,POVERTY_NUM,NBI_RATE,NBI_NUM,POVERTY_RATE_TOT,POVERTY_NUM_TOT,POVERTY_SOURCE
Colombia,COL,Boyacá,CO15,Moniquirá,CO15469,36.24878308,7491.536,9.832099482,2189.903518,36.24878308,7491.536,Mapa de pobreza (2020)
Colombia,COL,Boyacá,CO15,Motavita,CO15476,55.40788366,2895.616,15.26980482,842.5878301,55.40788366,2895.616,Mapa de pobreza (2020)
Colombia,COL,Boyacá,CO15,Muzo,CO15480,55.90890592,4450.908,23.06242934,2013.580706,55.90890592,4450.908,Mapa de pobreza (2020)
Colombia,COL,Boyacá,CO15,Nobsa,CO15491,27.04293222,3962.06,4.033854344,631.378882,27.04293222,3962.06,Mapa de pobreza (2020)
Colombia,COL,Boyacá,CO15,Nuevo Colón,CO15494,49.55055911,2481.492,15.21565495,775.5419329,49.55055911,2481.492,Mapa de pobreza (2020)
Colombia,COL,Boyacá,CO15,Oicatá,CO15500,37.13164104,1038.572,6.614229532,186.785842,37.13164104,1038.572,Mapa de pobreza (2020)
Colombia,COL,Boyacá,CO15,Otanche,CO15507,58.50754042,4089.092,27.5718987,2203.270425,58.50754042,4089.092,Mapa de pobreza (2020)
Colombia,COL,Boyacá,CO15,Pachavita,CO15511,44.85590447,1014.192,8.624502433,214.0601504,44.85590447,1014.192,Mapa de pobreza (2020)
Colombia,COL,Boyacá,CO15,Páez,CO15514,48.37333333,1414.92,13.23076923,440.9815385,48.37333333,1414.92,Mapa de pobreza (2020)
Colombia,COL,Boyacá,CO15,Paipa,CO15516,32.93585876,10242.064,5.116249156,1673.832074,32.93585876,10242.064,Mapa de pobreza (2020)
Colombia,COL,Boyacá,CO15,Pajarito,CO15518,44.35357513,856.024,11.34715026,268.7005181,44.35357513,856.024,Mapa de pobreza (2020)
Colombia,COL,Boyacá,CO15,Panqueba,CO15522,50.52526251,818.004,15.19456455,260.7387276,50.52526251,818.004,Mapa de pobreza (2020)
Colombia,COL,Boyacá,CO15,Pauna,CO15531,41.6995122,2650.004,25.94807238,1889.01967,41.6995122,2650.004,Mapa de pobreza (2020)
Colombia,COL,Boyacá,CO15,Paya,CO15533,71.09442018,1465.256,59.34012615,1527.414847,71.09442018,1465.256,Mapa de pobreza (2020)
Colombia,COL,Boyacá,CO15,Paz de Río,CO15537,37.13019802,1500.06,7.103960396,310.3009901,37.13019802,1500.06,Mapa de pobreza (2020)
Colombia,COL,Boyacá,CO15,Pesca,CO15542,51.14009691,3377.292,12.85584494,904.9229255,51.14009691,3377.292,Mapa de pobreza (2020)
Colombia,COL,Boyacá,CO15,Pisba,CO15550,66.15676359,1046.6,34.00758534,590.3716814,66.15676359,1046.6,Mapa de pobreza (2020)
Colombia,COL,Boyacá,CO15,Puerto Boyacá,CO15572,33.79938288,14897.416,14.20727834,6505.938969,33.79938288,14897.416,Mapa de pobreza (2020)
Colombia,COL,Boyacá,CO15,Quípama,CO15580,55.93142585,2345.764,40.46256557,2000.064616,55.93142585,2345.764,Mapa de pobreza (2020)
Colombia,COL,Boyacá,CO15,Ramiriquí,CO15599,46.83355581,4069.836,12.22094361,1190.930955,46.83355581,4069.836,Mapa de pobreza (2020)
Colombia,COL,Boyacá,CO15,Ráquira,CO15600,40.05790194,2925.028,14.03725007,1095.888113,40.05790194,2925.028,Mapa de pobreza (2020)
Colombia,COL,Boyacá,CO15,Rondón,CO15621,48.1641953,1065.392,7.911392405,190.5063291,48.1641953,1065.392,Mapa de pobreza (2020)
Colombia,COL,Boyacá,CO15,Saboyá,CO15632,48.63037362,5427.636,15.99319057,2134.13135,48.63037362,5427.636,Mapa de pobreza (2020)
Colombia,COL,Boyacá,CO15,Sáchica,CO15638,43.95081899,2119.748,9.019282604,481.5394982,43.95081899,2119.748,Mapa de pobreza (2020)
Colombia,COL,Boyacá,CO15,Samacá,CO15646,41.88451816,7323.508,9.282241922,1663.563397,41.88451816,7323.508,Mapa de pobreza (2020)
Colombia,COL,Boyacá,CO15,San Eduardo,CO15660,47.34197689,737.588,12.06675225,210.2028241,47.34197689,737.588,Mapa de pobreza (2020)
Colombia,COL,Boyacá,CO15,San José de Pare,CO15664,45.40669815,2115.044,17.71146415,880.7911121,45.40669815,2115.044,Mapa de pobreza (2020)
Colombia,COL,Boyacá,CO15,San Luis de Gaceno,CO15667,46.88089987,2125.58,15.28451698,844.7752536,46.88089987,2125.58,Mapa de pobreza (2020)
Colombia,COL,Boyacá,CO15,San Mateo,CO15673,56.91865739,1882.3,20.47172664,732.6830965,56.91865739,1882.3,Mapa de pobreza (2020)
Colombia,COL,Boyacá,CO15,San Miguel de Sema,CO15676,43.84708721,1272.004,8.893485005,269.7394002,43.84708721,1272.004,Mapa de pobreza (2020)
Colombia,COL,Boyacá,CO15,San Pablo de Borbur,CO15681,56.75393856,3307.052,22.55019736,1483.802986,56.75393856,3307.052,Mapa de pobreza (2020)
Colombia,COL,Boyacá,CO15,Santa María,CO15690,46.3542192,1433.736,10.8309085,392.4038151,46.3542192,1433.736,Mapa de pobreza (2020)
Colombia,COL,Boyacá,CO15,Santa Rosa de Viterbo,CO15693,37.68926168,4088.908,6.295511107,809.3509079,37.68926168,4088.908,Mapa de pobreza (2020)
Colombia,COL,Boyacá,CO15,Santa Sofía,CO15696,41.50300958,1213.548,10.05471956,317.8296854,41.50300958,1213.548,Mapa de pobreza (2020)
Colombia,COL,Boyacá,CO15,Santana,CO15686,48.75542505,3320.732,15.35750991,1146.89884,48.75542505,3320.732,Mapa de pobreza (2020)
Colombia,COL,Boyacá,CO15,Sativanorte,CO15720,57.64766307,1122.4,21.16076014,482.4653313,57.64766307,1122.4,Mapa de pobreza (2020)
Colombia,COL,Boyacá,CO15,Sativasur,CO15723,50.07279693,522.76,7.662835249,82.52873563,50.07279693,522.76,Mapa de pobreza (2020)
Colombia,COL,Boyacá,CO15,Siachoque,CO15740,55.26376899,3674.488,19.77741014,1317.175515,55.26376899,3674.488,Mapa de pobreza (2020)
Colombia,COL,Boyacá,CO15,Soatá,CO15753,41.00785241,3467.624,7.592242195,713.2152318,41.00785241,3467.624,Mapa de pobreza (2020)
Colombia,COL,Boyacá,CO15,Socha,CO15757,47.56147792,3565.684,9.016940109,714.5925037,47.56147792,3565.684,Mapa de pobreza (2020)
Colombia,COL,Boyacá,CO15,Socotá,CO15755,60.05133389,4276.856,27.30974445,2030.4795,60.05133389,4276.856,Mapa de pobreza (2020)
Colombia,COL,Boyacá,CO15,Sogamoso,CO15759,21.32050911,25478.648,3.593215233,4484.871593,21.32050911,25478.648,Mapa de pobreza (2020)
Colombia,COL,Boyacá,CO15,Somondoco,CO15761,42.93130288,1014.896,8.925549915,263.571489,42.93130288,1014.896,Mapa de pobreza (2020)
Colombia,COL,Boyacá,CO15,Sora,CO15762,59.69450889,1543.7,14.81051817,445.7965971,59.69450889,1543.7,Mapa de pobreza (2020)
Colombia,COL,Boyacá,CO15,Soracá,CO15764,48.06698532,2815.764,11.30078525,667.4243769,48.06698532,2815.764,Mapa de pobreza (2020)
Colombia,COL,Boyacá,CO15,Sotaquirá,CO15763,38.60067899,3069.912,18.35785238,1476.705646,38.60067899,3069.912,Mapa de pobreza (2020)
Colombia,COL,Boyacá,CO15,Susacón,CO15774,49.42387476,1262.78,14.99021526,406.8344423,49.42387476,1262.78,Mapa de pobreza (2020)
Colombia,COL,Boyacá,CO15,Sutamarchán,CO15776,43.45682016,2500.94,11.13814075,670.4046916,43.45682016,2500.94,Mapa de pobreza (2020)
Colombia,COL,Boyacá,CO15,Sutatenza,CO15778,51.81177822,1803.568,11.74949727,494.8888251,51.81177822,1803.568,Mapa de pobreza (2020)
Colombia,COL,Boyacá,CO15,Tasco,CO15790,45.20700389,2323.64,10.75875486,643.1583658,45.20700389,2323.64,Mapa de pobreza (2020)
Colombia,COL,Boyacá,CO15,Tenza,CO15798,42.4290718,1453.62,9.398715703,365.7980152,42.4290718,1453.62,Mapa de pobreza (2020)
Colombia,COL,Boyacá,CO15,Tibaná,CO15804,51.04604154,4055.608,14.58779106,1311.004783,51.04604154,4055.608,Mapa de pobreza (2020)
Colombia,COL,Boyacá,CO15,Tibasosa,CO15806,29.24218169,3222.196,6.997005173,880.503131,29.24218169,3222.196,Mapa de pobreza (2020)
Colombia,COL,Boyacá,CO15,Tinjacá,CO15808,41.31613803,1185.36,11.88567445,384.0261415,41.31613803,1185.36,Mapa de pobreza (2020)
Colombia,COL,Boyacá,CO15,Tipacoque,CO15810,52.4247305,1653.476,24.41344325,826.8833228,52.4247305,1653.476,Mapa de pobreza (2020)
Colombia,COL,Boyacá,CO15,Toca,CO15814,47.25669002,4114.64,9.888595383,859.1211669,47.25669002,4114.64,Mapa de pobreza (2020)
Colombia,COL,Boyacá,CO15,Togüí,CO15816,55.93371212,2362.64,25.35511364,1096.608665,55.93371212,2362.64,Mapa de pobreza (2020)
Colombia,COL,Boyacá,CO15,Tópaga,CO15820,46.68241291,1648.356,12.14953271,437.1401869,46.68241291,1648.356,Mapa de pobreza (2020)
Colombia,COL,Boyacá,CO15,Tota,CO15822,57.79655629,2618.184,16.71081678,860.4399558,57.79655629,2618.184,Mapa de pobreza (2020)
Colombia,COL,Boyacá,CO15,Tunja,CO15001,34.02167696,56765.168,3.632004795,6122.688403,34.02167696,56765.168,Mapa de pobreza (2020)
Colombia,COL,Boyacá,CO15,Tununguá,CO15832,48.26159895,736.472,20.90432503,321.7175623,48.26159895,736.472,Mapa de pobreza (2020)
Colombia,COL,Boyacá,CO15,Turmequé,CO15835,48.13573265,2808.72,12.13367609,740.5182519,48.13573265,2808.72,Mapa de pobreza (2020)
Colombia,COL,Boyacá,CO15,Tuta,CO15837,45.52818372,3707.36,11.72786442,957.3455729,45.52818372,3707.36,Mapa de pobreza (2020)
Colombia,COL,Boyacá,CO15,Tutazá,CO15839,52.37837235,939.668,15.99777035,324.754738,52.37837235,939.668,Mapa de pobreza (2020)
Colombia,COL,Boyacá,CO15,Úmbita,CO15842,48.86140478,3373.88,10.1955105,763.0320058,48.86140478,3373.88,Mapa de pobreza (2020)
Colombia,COL,Boyacá,CO15,Ventaquemada,CO15861,40.27193359,5627.6,6.705309861,1030.740232,40.27193359,5627.6,Mapa de pobreza (2020)
Colombia,COL,Boyacá,CO15,Villa de Leyva,CO15407,31.11905797,4439.756,8.270834794,1288.678769,31.11905797,4439.756,Mapa de pobreza (2020)
Colombia,COL,Boyacá,CO15,Viracachá,CO15879,53.12207591,1371.612,13.24554609,376.1735089,53.12207591,1371.612,Mapa de pobreza (2020)
Colombia,COL,Boyacá,CO15,Zetaquira,CO15897,49.76170412,2125.82,19.40543071,900.411985,49.76170412,2125.82,Mapa de pobreza (2020)
Colombia,COL,Caldas,CO17,Aguadas,CO17013,34.74143727,7130.68,11.00609013,2530.08,34.74143727,7130.68,Mapa de pobreza (2020)
Colombia,COL,Caldas,CO17,Anserma,CO17042,39.0809339,12286.264,10.66543673,3835.930975,39.0809339,12286.264,Mapa de pobreza (2020)
Colombia,COL,Caldas,CO17,Aranzazu,CO17050,42.7254313,4210.164,9.833570124,1052.782017,42.7254313,4210.164,Mapa de pobreza (2020)
Colombia,COL,Caldas,CO17,Belalcázar,CO17088,46.2462271,4467.848,17.8242418,1923.770417,46.2462271,4467.848,Mapa de pobreza (2020)
Colombia,COL,Caldas,CO17,Chinchiná,CO17174,34.00858835,16425.468,7.99204936,4062.518531,34.00858835,16425.468,Mapa de pobreza (2020)
Colombia,COL,Caldas,CO17,Filadelfia,CO17272,38.84493914,3734.164,10.84989077,1261.408301,38.84493914,3734.164,Mapa de pobreza (2020)
Colombia,COL,Caldas,CO17,La Dorada,CO17380,34.48514026,23824.404,12.60023739,8939.238413,34.48514026,23824.404,Mapa de pobreza (2020)
Colombia,COL,Caldas,CO17,La Merced,CO17388,37.6661157,2005.344,12.24643125,760.5033809,37.6661157,2005.344,Mapa de pobreza (2020)
Colombia,COL,Caldas,CO17,Manizales,CO17001,25.10183771,99357.592,6.202345522,27135.75785,25.10183771,99357.592,Mapa de pobreza (2020)
Colombia,COL,Caldas,CO17,Manzanares,CO17433,41.6941704,6880.372,17.13731669,3144.697612,41.6941704,6880.372,Mapa de pobreza (2020)
Colombia,COL,Caldas,CO17,Marmato,CO17442,43.04443135,3652.32,14.66116676,1285.491102,43.04443135,3652.32,Mapa de pobreza (2020)
Colombia,COL,Caldas,CO17,Marquetalia,CO17444,42.94329001,5187.12,12.71628446,1694.953556,42.94329001,5187.12,Mapa de pobreza (2020)
Colombia,COL,Caldas,CO17,Marulanda,CO17446,34.78193176,723.812,7.880826526,207.5021624,34.78193176,723.812,Mapa de pobreza (2020)
Colombia,COL,Caldas,CO17,Neira,CO17486,36.90379759,7511.768,11.77597642,2499.922034,36.90379759,7511.768,Mapa de pobreza (2020)
Colombia,COL,Caldas,CO17,Norcasia,CO17495,49.74900774,2958.076,18.01210898,1109.726034,49.74900774,2958.076,Mapa de pobreza (2020)
Colombia,COL,Caldas,CO17,Pácora,CO17513,39.04142573,5104.276,13.25531589,2054.706517,39.04142573,5104.276,Mapa de pobreza (2020)
Colombia,COL,Caldas,CO17,Palestina,CO17524,32.75667902,4418.876,9.251297257,1445.145145,32.75667902,4418.876,Mapa de pobreza (2020)
Colombia,COL,Caldas,CO17,Pensilvania,CO17541,39.3502309,6731.644,10.7032209,2171.683521,39.3502309,6731.644,Mapa de pobreza (2020)
Colombia,COL,Caldas,CO17,Riosucio,CO17614,38.71551279,18588.092,11.31383821,5573.309839,38.71551279,18588.092,Mapa de pobreza (2020)
Colombia,COL,Caldas,CO17,Risaralda,CO17616,31.70804878,3120.072,11.46341463,1262.809756,31.70804878,3120.072,Mapa de pobreza (2020)
Colombia,COL,Caldas,CO17,Salamina,CO17653,39.46210085,6487.964,10.29742716,2026.121769,39.46210085,6487.964,Mapa de pobreza (2020)
Colombia,COL,Caldas,CO17,Samaná,CO17662,42.58973829,7420.836,13.53305785,2832.198347,42.58973829,7420.836,Mapa de pobreza (2020)
Colombia,COL,Caldas,CO17,San José,CO17665,43.91815766,1983.344,13.75110717,707.7694863,43.91815766,1983.344,Mapa de pobreza (2020)
Colombia,COL,Caldas,CO17,Supía,CO17777,35.89292085,9537.108,11.18136314,3143.863874,35.89292085,9537.108,Mapa de pobreza (2020)
Colombia,COL,Caldas,CO17,Victoria,CO17867,39.39631811,3210.012,13.54933726,1374.851252,39.39631811,3210.012,Mapa de pobreza (2020)
Colombia,COL,Caldas,CO17,Villamaría,CO17873,27.57975459,17284.508,6.861227681,4311.938536,27.57975459,17284.508,Mapa de pobreza (2020)
Colombia,COL,Caldas,CO17,Viterbo,CO17877,35.30945674,4387.2,8.724346076,1113.837264,35.30945674,4387.2,Mapa de pobreza (2020)
Colombia,COL,Caquetá,CO18,Albania,CO18029,52.02713729,2269.944,20.16960807,983.4700894,52.02713729,2269.944,Mapa de pobreza (2020)
Colombia,COL,Caquetá,CO18,Belén de los Andaquíes,CO18094,60.26830107,5260.82,28.49123611,3205.264062,60.26830107,5260.82,Mapa de pobreza (2020)
Colombia,COL,Caquetá,CO18,Cartagena del Chairá,CO18150,53.51526754,14592.008,38.14501045,11304.27385,53.51526754,14592.008,Mapa de pobreza (2020)
Colombia,COL,Caquetá,CO18,Curillo,CO18205,62.57075484,4617.096,22.97059222,1738.414419,62.57075484,4617.096,Mapa de pobreza (2020)
Colombia,COL,Caquetá,CO18,El Doncello,CO18247,46.70066014,8206.24,20.4131573,3983.627646,46.70066014,8206.24,Mapa de pobreza (2020)
Colombia,COL,Caquetá,CO18,El Paujíl,CO18256,42.27041023,5419.912,24.28638278,4351.148339,42.27041023,5419.912,Mapa de pobreza (2020)
Colombia,COL,Caquetá,CO18,Florencia,CO18001,39.80209347,60687.844,14.50935897,24309.5604,39.80209347,60687.844,Mapa de pobreza (2020)
Colombia,COL,Caquetá,CO18,La Montañita,CO18410,45.03064908,5189.332,32.85317598,4836.644568,45.03064908,5189.332,Mapa de pobreza (2020)
Colombia,COL,Caquetá,CO18,Milán,CO18460,55.22108883,3854.432,47.10601719,4549.970201,55.22108883,3854.432,Mapa de pobreza (2020)
Colombia,COL,Caquetá,CO18,Morelia,CO18479,52.83104478,1769.84,21.2238806,787.1937313,52.83104478,1769.84,Mapa de pobreza (2020)
Colombia,COL,Caquetá,CO18,Puerto Rico,CO18592,48.29691734,11405.8,32.04183604,8641.042344,48.29691734,11405.8,Mapa de pobreza (2020)
Colombia,COL,Caquetá,CO18,San José del Fragua,CO18610,51.17566803,5611.412,26.72138623,3336.966712,51.17566803,5611.412,Mapa de pobreza (2020)
Colombia,COL,Caquetá,CO18,San Vicente del Caguán,CO18753,42.47607982,17327.692,30.4652645,15248.77884,42.47607982,17327.692,Mapa de pobreza (2020)
Colombia,COL,Caquetá,CO18,Solano,CO18756,65.35016168,6265.12,44.71680401,4924.214457,65.35016168,6265.12,Mapa de pobreza (2020)
Colombia,COL,Caquetá,CO18,Solita,CO18785,61.38801984,3217.96,27.27966425,1742.352156,61.38801984,3217.96,Mapa de pobreza (2020)
Colombia,COL,Caquetá,CO18,Valparaíso,CO18860,57.92074674,3288.74,27.65058119,2031.764706,57.92074674,3288.74,Mapa de pobreza (2020)
Colombia,COL,Casanare,CO85,Aguazul,CO85010,34.17860393,11418.388,14.03556034,5033.011584,34.17860393,11418.388,Mapa de pobreza (2020)
Colombia,COL,Casanare,CO85,Chámeza,CO85015,44.87174246,878.14,17.42462954,438.7521717,44.87174246,878.14,Mapa de pobreza (2020)
Colombia,COL,Casanare,CO85,Hato Corozal,CO85125,57.28342285,6292.584,33.03595812,3991.73482,57.28342285,6292.584,Mapa de pobreza (2020)
Colombia,COL,Casanare,CO85,La Salina,CO85136,51.29710392,602.228,24.19080068,335.5264055,51.29710392,602.228,Mapa de pobreza (2020)
Colombia,COL,Casanare,CO85,Maní,CO85139,39.54757569,5081.468,15.7366332,2634.941863,39.54757569,5081.468,Mapa de pobreza (2020)
Colombia,COL,Casanare,CO85,Monterrey,CO85162,41.70576235,6173.704,8.295615754,1406.936432,41.70576235,6173.704,Mapa de pobreza (2020)
Colombia,COL,Casanare,CO85,Nunchía,CO85225,50.78295644,4266.784,34.0395144,2928.419424,50.78295644,4266.784,Mapa de pobreza (2020)
Colombia,COL,Casanare,CO85,Orocué,CO85230,52.16961451,4141.224,29.91937516,3549.634669,52.16961451,4141.224,Mapa de pobreza (2020)
Colombia,COL,Casanare,CO85,Paz de Ariporo,CO85250,48.58194134,16496.484,22.46731064,7890.519496,48.58194134,16496.484,Mapa de pobreza (2020)
Colombia,COL,Casanare,CO85,Pore,CO85263,50.03911944,5341.676,27.07259953,3149.62623,50.03911944,5341.676,Mapa de pobreza (2020)
Colombia,COL,Casanare,CO85,Recetor,CO85279,41.3596748,508.724,28.1300813,478.2113821,41.3596748,508.724,Mapa de pobreza (2020)
Colombia,COL,Casanare,CO85,Sabanalarga,CO85300,37.37051581,1122.984,11.78036606,417.496173,37.37051581,1122.984,Mapa de pobreza (2020)
Colombia,COL,Casanare,CO85,Sácama,CO85315,49.16847761,823.572,30.56716418,621.7361194,49.16847761,823.572,Mapa de pobreza (2020)
Colombia,COL,Casanare,CO85,San Luis de Palenque,CO85325,43.02054868,3199.008,18.302851,1508.704008,43.02054868,3199.008,Mapa de pobreza (2020)
Colombia,COL,Casanare,CO85,Támara,CO85400,52.51392945,3200.724,37.55537326,2560.900902,52.51392945,3200.724,Mapa de pobreza (2020)
Colombia,COL,Casanare,CO85,Tauramena,CO85410,40.1598835,8549.236,14.61386697,3313.694335,40.1598835,8549.236,Mapa de pobreza (2020)
Colombia,COL,Casanare,CO85,Trinidad,CO85430,46.62125529,5400.14,21.56608823,2775.986877,46.62125529,5400.14,Mapa de pobreza (2020)
Colombia,COL,Casanare,CO85,Villanueva,CO85440,37.56310624,11904.124,12.67236755,4320.390269,37.56310624,11904.124,Mapa de pobreza (2020)
Colombia,COL,Casanare,CO85,Yopal,CO85001,30.86549282,47680.396,11.53497585,18745.02786,30.86549282,47680.396,Mapa de pobreza (2020)
Colombia,COL,Cauca,CO19,Almaguer,CO19022,70.91675846,11717.576,33.69848091,6218.717666,70.91675846,11717.576,Mapa de pobreza (2020)
Colombia,COL,Cauca,CO19,Argelia,CO19050,62.1634931,12386.076,23.39774153,6023.748557,62.1634931,12386.076,Mapa de pobreza (2020)
Colombia,COL,Cauca,CO19,Balboa,CO19075,65.33408802,12350.756,20.36077021,4261.305597,65.33408802,12350.756,Mapa de pobreza (2020)
Colombia,COL,Cauca,CO19,Bolívar,CO19100,69.07802947,24609.048,27.48631579,10694.65061,69.07802947,24609.048,Mapa de pobreza (2020)
Colombia,COL,Cauca,CO19,Buenos Aires,CO19110,62.49618006,15771.536,15.18069425,4672.314075,62.49618006,15771.536,Mapa de pobreza (2020)
Colombia,COL,Cauca,CO19,Cajibío,CO19130,63.3451714,20419.316,23.55824414,9848.0528,63.3451714,20419.316,Mapa de pobreza (2020)
Colombia,COL,Cauca,CO19,Caldono,CO19137,70.81382155,25412.248,23.77528841,9243.832135,70.81382155,25412.248,Mapa de pobreza (2020)
Colombia,COL,Cauca,CO19,Caloto,CO19142,42.27518999,10680.404,22.91006966,6622.842939,42.27518999,10680.404,Mapa de pobreza (2020)
Colombia,COL,Cauca,CO19,Corinto,CO19212,59.71417741,12917.968,18.84158462,4722.643184,59.71417741,12917.968,Mapa de pobreza (2020)
Colombia,COL,Cauca,CO19,El Tambo,CO19256,75.21397076,28964.148,23.40491833,12528.41873,75.21397076,28964.148,Mapa de pobreza (2020)
Colombia,COL,Cauca,CO19,Florencia,CO19290,65.54993122,3335.836,12.26174101,637.8557673,65.54993122,3335.836,Mapa de pobreza (2020)
Colombia,COL,Cauca,CO19,Guachené,CO19300,54.62682439,10113.064,4.953276076,996.500081,54.62682439,10113.064,Mapa de pobreza (2020)
Colombia,COL,Cauca,CO19,Guapi,CO19318,59.3259306,14104.74,70.68349106,19442.90789,59.3259306,14104.74,Mapa de pobreza (2020)
Colombia,COL,Cauca,CO19,Inzá,CO19355,70.09247263,18567.496,19.00339751,5382.902378,70.09247263,18567.496,Mapa de pobreza (2020)
Colombia,COL,Cauca,CO19,Jambaló,CO19364,62.24477466,10178.888,15.57512383,2700.726472,62.24477466,10178.888,Mapa de pobreza (2020)
Colombia,COL,Cauca,CO19,La Sierra,CO19392,69.87736286,6942.316,23.029693,2491.121892,69.87736286,6942.316,Mapa de pobreza (2020)
Colombia,COL,Cauca,CO19,La Vega,CO19397,63.12405319,12484.044,16.98943217,4125.373919,63.12405319,12484.044,Mapa de pobreza (2020)
Colombia,COL,Cauca,CO19,López de Micay,CO19418,82.15579811,12419.492,42.77303698,7851.846398,82.15579811,12419.492,Mapa de pobreza (2020)
